date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:17:28	17364/17364	---M--	200	added ('OK')	font/ttf	etag:%222cc2a53-43d4-5952143f2d380%22	https://gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/fonts/unicons-17.ttf	C:/Users/Home/Downloads/project%20lib/gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/fonts/unicons-17.ttf	(from https://gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/css/unicons.css)
13:17:29	18355/18355	---M--	200	added ('OK')	image/svg+xml	etag:%222cc2a52-47b3-5952143f2d380%22	https://gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/fonts/unicons-17.svg	C:/Users/Home/Downloads/project%20lib/gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/fonts/unicons-17.svg	(from https://gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/css/unicons.css)
13:17:32	16244/16244	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%222cc2a56-3f74-5952143f2d380%22	https://gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/fonts/unicons-18.eot	C:/Users/Home/Downloads/project%20lib/gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/fonts/unicons-18.eot	(from https://gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/css/unicons.css)
13:17:32	8500/8500	---M--	200	added ('OK')	font/woff2	etag:%222cc2a5a-2134-5952143f2d380%22	https://gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/fonts/unicons-18.woff2	C:/Users/Home/Downloads/project%20lib/gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/fonts/unicons-18.woff2	(from https://gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/css/unicons.css)
13:17:33	10016/10016	---M--	200	added ('OK')	font/woff	etag:%222cc2a59-2720-5952143f2d380%22	https://gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/fonts/unicons-18.woff	C:/Users/Home/Downloads/project%20lib/gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/fonts/unicons-18.woff	(from https://gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/css/unicons.css)
13:17:33	16068/16068	---M--	200	added ('OK')	font/ttf	etag:%222cc2a58-3ec4-5952143f2d380%22	https://gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/fonts/unicons-18.ttf	C:/Users/Home/Downloads/project%20lib/gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/fonts/unicons-18.ttf	(from https://gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/css/unicons.css)
13:17:33	18223/18223	---M--	200	added ('OK')	image/svg+xml	etag:%222cc2a57-472f-5952143f2d380%22	https://gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/fonts/unicons-18.svg	C:/Users/Home/Downloads/project%20lib/gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/fonts/unicons-18.svg	(from https://gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/css/unicons.css)
13:17:34	14188/14188	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%222cc2a5b-376c-5952143f2d380%22	https://gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/fonts/unicons-19.eot	C:/Users/Home/Downloads/project%20lib/gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/fonts/unicons-19.eot	(from https://gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/css/unicons.css)
13:17:34	6736/6736	---M--	200	added ('OK')	font/woff2	etag:%222cc2a5f-1a50-5952143f2d380%22	https://gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/fonts/unicons-19.woff2	C:/Users/Home/Downloads/project%20lib/gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/fonts/unicons-19.woff2	(from https://gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/css/unicons.css)
13:17:34	8128/8128	---M--	200	added ('OK')	font/woff	etag:%222cc2a5e-1fc0-5952143f2d380%22	https://gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/fonts/unicons-19.woff	C:/Users/Home/Downloads/project%20lib/gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/fonts/unicons-19.woff	(from https://gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/css/unicons.css)
13:17:41	12755/12755	---M--	200	added ('OK')	image/svg+xml	etag:%222cc2a5c-31d3-5952143f2d380%22	https://gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/fonts/unicons-19.svg	C:/Users/Home/Downloads/project%20lib/gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/fonts/unicons-19.svg	(from https://gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/css/unicons.css)
13:17:47	13296/13296	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%222cc2a60-33f0-5952143f2d380%22	https://gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/fonts/unicons-2.eot	C:/Users/Home/Downloads/project%20lib/gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/fonts/unicons-2.eot	(from https://gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/css/unicons.css)
13:17:49	5272/5272	---M--	200	added ('OK')	font/woff2	etag:%222cc2a64-1498-5952143f2d380%22	https://gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/fonts/unicons-2.woff2	C:/Users/Home/Downloads/project%20lib/gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/fonts/unicons-2.woff2	(from https://gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/css/unicons.css)
13:17:49	6400/6400	---M--	200	added ('OK')	font/woff	etag:%222cc2a63-1900-5952143f2d380%22	https://gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/fonts/unicons-2.woff	C:/Users/Home/Downloads/project%20lib/gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/fonts/unicons-2.woff	(from https://gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/css/unicons.css)
13:17:50	13124/13124	---M--	200	added ('OK')	font/ttf	etag:%222cc2a62-3344-5952143f2d380%22	https://gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/fonts/unicons-2.ttf	C:/Users/Home/Downloads/project%20lib/gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/fonts/unicons-2.ttf	(from https://gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/css/unicons.css)
13:17:51	10729/10729	---M--	200	added ('OK')	image/svg+xml	etag:%222cc2a61-29e9-5952143f2d380%22	https://gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/fonts/unicons-2.svg	C:/Users/Home/Downloads/project%20lib/gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/fonts/unicons-2.svg	(from https://gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/css/unicons.css)
13:17:52	19084/19084	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%222cc2a65-4a8c-5952143f2d380%22	https://gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/fonts/unicons-20.eot	C:/Users/Home/Downloads/project%20lib/gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/fonts/unicons-20.eot	(from https://gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/css/unicons.css)
13:17:52	8920/8920	---M--	200	added ('OK')	font/woff2	etag:%222cc2a69-22d8-5952143f2d380%22	https://gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/fonts/unicons-20.woff2	C:/Users/Home/Downloads/project%20lib/gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/fonts/unicons-20.woff2	(from https://gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/css/unicons.css)
13:17:52	10556/10556	---M--	200	added ('OK')	font/woff	etag:%222cc2a68-293c-5952143f2d380%22	https://gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/fonts/unicons-20.woff	C:/Users/Home/Downloads/project%20lib/gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/fonts/unicons-20.woff	(from https://gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/css/unicons.css)
13:17:53	18908/18908	---M--	200	added ('OK')	font/ttf	etag:%222cc2a67-49dc-5952143f2d380%22	https://gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/fonts/unicons-20.ttf	C:/Users/Home/Downloads/project%20lib/gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/fonts/unicons-20.ttf	(from https://gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/css/unicons.css)
13:17:53	20291/20291	---M--	200	added ('OK')	image/svg+xml	etag:%222cc2a66-4f43-5952143f2d380%22	https://gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/fonts/unicons-20.svg	C:/Users/Home/Downloads/project%20lib/gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/fonts/unicons-20.svg	(from https://gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/css/unicons.css)
13:17:53	16356/16356	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%222cc2a6a-3fe4-5952143f2d380%22	https://gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/fonts/unicons-21.eot	C:/Users/Home/Downloads/project%20lib/gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/fonts/unicons-21.eot	(from https://gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/css/unicons.css)
13:17:54	7820/7820	---M--	200	added ('OK')	font/woff2	etag:%222cc2a6e-1e8c-5952143f2d380%22	https://gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/fonts/unicons-21.woff2	C:/Users/Home/Downloads/project%20lib/gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/fonts/unicons-21.woff2	(from https://gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/css/unicons.css)
13:17:54	9380/9380	---M--	200	added ('OK')	font/woff	etag:%222cc2a6d-24a4-5952143f2d380%22	https://gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/fonts/unicons-21.woff	C:/Users/Home/Downloads/project%20lib/gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/fonts/unicons-21.woff	(from https://gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/css/unicons.css)
13:17:55	16180/16180	---M--	200	added ('OK')	font/ttf	etag:%222cc2a6c-3f34-5952143f2d380%22	https://gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/fonts/unicons-21.ttf	C:/Users/Home/Downloads/project%20lib/gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/fonts/unicons-21.ttf	(from https://gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/css/unicons.css)
13:17:55	17744/17744	---M--	200	added ('OK')	image/svg+xml	etag:%222cc2a6b-4550-5952143f2d380%22	https://gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/fonts/unicons-21.svg	C:/Users/Home/Downloads/project%20lib/gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/fonts/unicons-21.svg	(from https://gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/css/unicons.css)
13:17:56	15452/15452	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%222cc2a6f-3c5c-5952143f2d380%22	https://gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/fonts/unicons-22.eot	C:/Users/Home/Downloads/project%20lib/gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/fonts/unicons-22.eot	(from https://gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/css/unicons.css)
13:17:56	7976/7976	---M--	200	added ('OK')	font/woff2	etag:%222cc2a73-1f28-5952143f2d380%22	https://gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/fonts/unicons-22.woff2	C:/Users/Home/Downloads/project%20lib/gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/fonts/unicons-22.woff2	(from https://gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/css/unicons.css)
13:17:56	9460/9460	---M--	200	added ('OK')	font/woff	etag:%222cc2a72-24f4-5952143f2d380%22	https://gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/fonts/unicons-22.woff	C:/Users/Home/Downloads/project%20lib/gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/fonts/unicons-22.woff	(from https://gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/css/unicons.css)
13:17:57	15276/15276	---M--	200	added ('OK')	font/ttf	etag:%222cc2a71-3bac-5952143f2d380%22	https://gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/fonts/unicons-22.ttf	C:/Users/Home/Downloads/project%20lib/gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/fonts/unicons-22.ttf	(from https://gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/css/unicons.css)
13:17:57	16052/16052	---M--	200	added ('OK')	image/svg+xml	etag:%222cc2a70-3eb4-5952143f2d380%22	https://gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/fonts/unicons-22.svg	C:/Users/Home/Downloads/project%20lib/gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/fonts/unicons-22.svg	(from https://gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/css/unicons.css)
13:17:57	14748/14748	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%222cc2a74-399c-5952143f2d380%22	https://gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/fonts/unicons-23.eot	C:/Users/Home/Downloads/project%20lib/gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/fonts/unicons-23.eot	(from https://gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/css/unicons.css)
13:17:58	7412/7412	---M--	200	added ('OK')	font/woff2	etag:%222cc2a78-1cf4-5952143f2d380%22	https://gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/fonts/unicons-23.woff2	C:/Users/Home/Downloads/project%20lib/gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/fonts/unicons-23.woff2	(from https://gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/css/unicons.css)
13:17:58	8844/8844	---M--	200	added ('OK')	font/woff	etag:%222cc2a77-228c-5952143f2d380%22	https://gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/fonts/unicons-23.woff	C:/Users/Home/Downloads/project%20lib/gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/fonts/unicons-23.woff	(from https://gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/css/unicons.css)
13:17:59	14572/14572	---M--	200	added ('OK')	font/ttf	etag:%222cc2a76-38ec-5952143f2d380%22	https://gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/fonts/unicons-23.ttf	C:/Users/Home/Downloads/project%20lib/gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/fonts/unicons-23.ttf	(from https://gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/css/unicons.css)
13:17:59	14595/14595	---M--	200	added ('OK')	image/svg+xml	etag:%222cc2a75-3903-5952143f2d380%22	https://gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/fonts/unicons-23.svg	C:/Users/Home/Downloads/project%20lib/gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/fonts/unicons-23.svg	(from https://gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/css/unicons.css)
13:18:00	15532/15532	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%222cc2a79-3cac-5952143f2d380%22	https://gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/fonts/unicons-24.eot	C:/Users/Home/Downloads/project%20lib/gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/fonts/unicons-24.eot	(from https://gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/css/unicons.css)
13:18:00	7204/7204	---M--	200	added ('OK')	font/woff2	etag:%222cc2a7d-1c24-5952143f2d380%22	https://gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/fonts/unicons-24.woff2	C:/Users/Home/Downloads/project%20lib/gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/fonts/unicons-24.woff2	(from https://gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/css/unicons.css)
13:18:00	8692/8692	---M--	200	added ('OK')	font/woff	etag:%222cc2a7c-21f4-5952143f2d380%22	https://gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/fonts/unicons-24.woff	C:/Users/Home/Downloads/project%20lib/gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/fonts/unicons-24.woff	(from https://gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/css/unicons.css)
13:18:04	15356/15356	---M--	200	added ('OK')	font/ttf	etag:%222cc2a7b-3bfc-5952143f2d380%22	https://gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/fonts/unicons-24.ttf	C:/Users/Home/Downloads/project%20lib/gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/fonts/unicons-24.ttf	(from https://gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/css/unicons.css)
13:18:10	15620/15620	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%222cc2a7e-3d04-5952143f2d380%22	https://gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/fonts/unicons-25.eot	C:/Users/Home/Downloads/project%20lib/gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/fonts/unicons-25.eot	(from https://gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/css/unicons.css)
13:18:12	7960/7960	---M--	200	added ('OK')	font/woff2	etag:%222cc2a82-1f18-5952143f2d380%22	https://gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/fonts/unicons-25.woff2	C:/Users/Home/Downloads/project%20lib/gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/fonts/unicons-25.woff2	(from https://gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/css/unicons.css)
13:18:13	9472/9472	---M--	200	added ('OK')	font/woff	etag:%222cc2a81-2500-5952143f2d380%22	https://gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/fonts/unicons-25.woff	C:/Users/Home/Downloads/project%20lib/gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/fonts/unicons-25.woff	(from https://gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/css/unicons.css)
13:18:14	15444/15444	---M--	200	added ('OK')	font/ttf	etag:%222cc2a80-3c54-5952143f2d380%22	https://gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/fonts/unicons-25.ttf	C:/Users/Home/Downloads/project%20lib/gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/fonts/unicons-25.ttf	(from https://gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/css/unicons.css)
13:18:14	14702/14702	---M--	200	added ('OK')	image/svg+xml	etag:%222cc2a7f-396e-5952143f2d380%22	https://gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/fonts/unicons-25.svg	C:/Users/Home/Downloads/project%20lib/gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/fonts/unicons-25.svg	(from https://gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/css/unicons.css)
13:18:14	15440/15440	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%222cc2a83-3c50-5952143f2d380%22	https://gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/fonts/unicons-26.eot	C:/Users/Home/Downloads/project%20lib/gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/fonts/unicons-26.eot	(from https://gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/css/unicons.css)
13:18:15	7460/7460	---M--	200	added ('OK')	font/woff2	etag:%222cc2a87-1d24-5952143f2d380%22	https://gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/fonts/unicons-26.woff2	C:/Users/Home/Downloads/project%20lib/gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/fonts/unicons-26.woff2	(from https://gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/css/unicons.css)
13:18:15	8856/8856	---M--	200	added ('OK')	font/woff	etag:%222cc2a86-2298-5952143f2d380%22	https://gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/fonts/unicons-26.woff	C:/Users/Home/Downloads/project%20lib/gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/fonts/unicons-26.woff	(from https://gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/css/unicons.css)
13:18:18	15264/15264	---M--	200	added ('OK')	font/ttf	etag:%222cc2a85-3ba0-5952143f2d380%22	https://gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/fonts/unicons-26.ttf	C:/Users/Home/Downloads/project%20lib/gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/fonts/unicons-26.ttf	(from https://gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/css/unicons.css)
13:18:19	16250/16250	---M--	200	added ('OK')	image/svg+xml	etag:%222cc2a84-3f7a-5952143f2d380%22	https://gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/fonts/unicons-26.svg	C:/Users/Home/Downloads/project%20lib/gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/fonts/unicons-26.svg	(from https://gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/css/unicons.css)
13:18:19	17084/17084	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%222cc2a88-42bc-5952143f2d380%22	https://gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/fonts/unicons-27.eot	C:/Users/Home/Downloads/project%20lib/gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/fonts/unicons-27.eot	(from https://gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/css/unicons.css)
13:18:20	8208/8208	---M--	200	added ('OK')	font/woff2	etag:%222cc2a8c-2010-5952143f2d380%22	https://gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/fonts/unicons-27.woff2	C:/Users/Home/Downloads/project%20lib/gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/fonts/unicons-27.woff2	(from https://gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/css/unicons.css)
13:18:20	9668/9668	---M--	200	added ('OK')	font/woff	etag:%222cc2a8b-25c4-5952143f2d380%22	https://gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/fonts/unicons-27.woff	C:/Users/Home/Downloads/project%20lib/gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/fonts/unicons-27.woff	(from https://gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/css/unicons.css)
13:18:21	16908/16908	---M--	200	added ('OK')	font/ttf	etag:%222cc2a8a-420c-5952143f2d380%22	https://gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/fonts/unicons-27.ttf	C:/Users/Home/Downloads/project%20lib/gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/fonts/unicons-27.ttf	(from https://gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/css/unicons.css)
13:18:21	18031/18031	---M--	200	added ('OK')	image/svg+xml	etag:%222cc2a89-466f-5952143f2d380%22	https://gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/fonts/unicons-27.svg	C:/Users/Home/Downloads/project%20lib/gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/fonts/unicons-27.svg	(from https://gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/css/unicons.css)
13:18:22	16440/16440	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%222cc2a8d-4038-5952143f2d380%22	https://gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/fonts/unicons-28.eot	C:/Users/Home/Downloads/project%20lib/gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/fonts/unicons-28.eot	(from https://gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/css/unicons.css)
13:18:22	7976/7976	---M--	200	added ('OK')	font/woff2	etag:%222cc2a91-1f28-5952143f2d380%22	https://gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/fonts/unicons-28.woff2	C:/Users/Home/Downloads/project%20lib/gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/fonts/unicons-28.woff2	(from https://gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/css/unicons.css)
13:18:23	9400/9400	---M--	200	added ('OK')	font/woff	etag:%222cc2a90-24b8-5952143f2d380%22	https://gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/fonts/unicons-28.woff	C:/Users/Home/Downloads/project%20lib/gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/fonts/unicons-28.woff	(from https://gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/css/unicons.css)
13:18:23	16264/16264	---M--	200	added ('OK')	font/ttf	etag:%222cc2a8f-3f88-5952143f2d380%22	https://gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/fonts/unicons-28.ttf	C:/Users/Home/Downloads/project%20lib/gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/fonts/unicons-28.ttf	(from https://gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/css/unicons.css)
13:18:26	15107/15107	---M--	200	added ('OK')	image/svg+xml	etag:%222cc2a8e-3b03-5952143f2d380%22	https://gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/fonts/unicons-28.svg	C:/Users/Home/Downloads/project%20lib/gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/fonts/unicons-28.svg	(from https://gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/css/unicons.css)
13:18:27	17172/17172	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%222cc2a92-4314-5952143f2d380%22	https://gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/fonts/unicons-29.eot	C:/Users/Home/Downloads/project%20lib/gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/fonts/unicons-29.eot	(from https://gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/css/unicons.css)
